14 , 5 , 
14 , 6 , 169: Cauvery Nagara => Jeevanahalli , K2: Hebbala => Mysore Road Satellite Bus Station , 
14 , 7 , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , 169: Cauvery Nagara => Jeevanahalli , K2: Hebbala => Mysore Road Satellite Bus Station , K2: Hebbala => Mysore Road Satellite Bus Station , K2: Hebbala => Mysore Road Satellite Bus Station , 
14 , 8 , 
14 , 9 , 
14 , 10 , 
14 , 11 , 
14 , 12 , 
14 , 13 , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 
14 , 14 , 
14 , 15 , 
14 , 16 , 
14 , 19 , 
14 , 20 , 
14 , 21 , 
14 , 22 , 
14 , 23 , 
14 , 24 , 250P: Kempegowda Bus Station => Chikka Banavara , K1: Central Silk Board => Peenya Satellite Bus Station , 
14 , 25 , 
14 , 26 , 
14 , 27 , 
14 , 28 , 
14 , 29 , 
14 , 30 , 
14 , 31 , 
14 , 32 , 
14 , 33 , 
14 , 34 , 
14 , 35 , 
14 , 36 , 
15 , 1 , 
15 , 2 , 
15 , 3 , 
15 , 4 , 
15 , 5 , 
15 , 6 , 169: Cauvery Nagara => Jeevanahalli , K2: Hebbala => Mysore Road Satellite Bus Station , 
15 , 7 , 
15 , 8 , 
15 , 9 , 
15 , 10 , 
15 , 11 , 
15 , 12 , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 
15 , 13 , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 
15 , 14 , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 
15 , 15 , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 79G: Shivajinagara Bus Station => Vidhana Soudha Layout , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 252F: Peenya 2nd Stage => Kempegowda Bus Station , 
